transaction_id,product_name,category,price,quantity,total_value,city,status,date,customer_id
TRX0000268,Madu Asli 500ml,Food & Beverage,123688,4,494752,Jakarta,completed,2024-09-13,CUST002551
TRX0000269,Protein Bar Box,Food & Beverage,212782,5,1063910,Bandung,completed,2024-08-21,CUST033785
TRX0000270,Protein Bar Box,Food & Beverage,220235,3,660705,Depok,completed,2024-03-24,CUST048453
TRX0000271,Jump Rope Speed,Sports,80827,5,404135,Semarang,returned,2024-09-29,CUST036892
TRX0000272,Tas Gym Waterproof,Sports,268207,3,804621,Surabaya,completed,2024-06-18,CUST038254
TRX0000273,Matras Yoga 6mm,Sports,180087,3,540261,Makassar,completed,2024-12-01,CUST014913
TRX0000274,"Smart TV 43""",Electronics,4075952,5,20379760,Makassar,cancelled,2024-11-18,CUST024917
TRX0000275,Madu Asli 500ml,Food & Beverage,103136,1,103136,Jakarta,completed,2024-04-07,CUST020559
TRX0000276,Serum Vitamin C,Beauty,228863,2,457726,Palembang,cancelled,2024-07-29,CUST040074
TRX0000277,Lego City Set,Toys,477779,5,2388895,Palembang,completed,2024-04-16,CUST043400
TRX0000278,Playdough Set,Toys,91489,2,182978,Palembang,completed,2024-08-23,CUST035801
TRX0000279,Buku Pemrograman Py,Books,149788,2,299576,Bekasi,completed,2024-05-06,CUST019563
TRX0000280,Lampu LED Strip,Home & Garden,102728,2,205456,Semarang,completed,2024-12-19,CUST031445
TRX0000281,Komik Manga Vol 1,Books,73457,3,220371,Surabaya,completed,2024-05-27,CUST044344
TRX0000282,Moisturizer Aloe,Beauty,180759,2,361518,Jakarta,completed,2024-05-28,CUST046802
TRX0000283,Tas Ransel Kulit,Fashion,619961,3,1859883,Medan,completed,2024-09-02,CUST035297
TRX0000284,Jump Rope Speed,Sports,90002,2,180004,Makassar,returned,2024-02-25,CUST038459
TRX0000285,Pot Keramik Set,Home & Garden,190350,5,951750,Medan,completed,2024-04-25,CUST006567
TRX0000286,Lip Cream Matte,Beauty,83086,1,83086,Bandung,completed,2024-12-14,CUST036068
TRX0000287,Granola Homemade,Food & Beverage,78440,4,313760,Medan,cancelled,2024-09-01,CUST018825
TRX0000288,Buku Pemrograman Py,Books,151346,1,151346,Makassar,completed,2024-11-29,CUST035072
TRX0000289,Laptop UltraBook,Electronics,7997997,2,15995994,Depok,cancelled,2024-01-19,CUST032466
TRX0000290,Protein Bar Box,Food & Beverage,217039,1,217039,Makassar,completed,2024-06-01,CUST007033
TRX0000291,Buku Pemrograman Py,Books,143014,5,715070,Semarang,completed,2024-09-25,CUST033045
TRX0000292,RC Car Offroad,Toys,344980,1,344980,Bandung,returned,2024-06-18,CUST030076
TRX0000293,Dumbbell 5kg Pair,Sports,273352,3,820056,Makassar,returned,2024-05-31,CUST049630
TRX0000294,Pot Keramik Set,Home & Garden,227322,4,909288,Palembang,completed,2024-08-06,CUST005685
TRX0000295,Sunscreen SPF50,Beauty,131287,2,262574,Tangerang,completed,2024-09-01,CUST000448
TRX0000296,Tas Gym Waterproof,Sports,225560,3,676680,Bekasi,completed,2024-06-17,CUST047375
TRX0000297,TWS Earbuds,Electronics,470747,2,941494,Surabaya,completed,2024-02-01,CUST020107
TRX0000298,Granola Homemade,Food & Beverage,79186,3,237558,Surabaya,returned,2024-12-19,CUST019336
TRX0000299,Komik Manga Vol 1,Books,59556,2,119112,Bandung,completed,2024-09-01,CUST049004
TRX0000300,Novel Bestseller,Books,93331,4,373324,Medan,cancelled,2024-10-02,CUST016218
TRX0000301,Celana Chino,Fashion,290287,3,870861,Makassar,completed,2024-02-09,CUST004048
TRX0000302,Air Purifier Mini,Home & Garden,687478,2,1374956,Palembang,completed,2024-06-16,CUST007618
TRX0000303,Air Purifier Mini,Home & Garden,677720,5,3388600,Jakarta,completed,2024-08-16,CUST008648
TRX0000304,Moisturizer Aloe,Beauty,168163,5,840815,Bekasi,returned,2024-08-24,CUST001427
TRX0000305,Lip Cream Matte,Beauty,85405,2,170810,Surabaya,completed,2024-10-23,CUST027768
TRX0000306,Atomic Habits ID,Books,119457,1,119457,Semarang,completed,2024-02-05,CUST018815
TRX0000307,Serum Vitamin C,Beauty,253962,4,1015848,Depok,completed,2024-07-10,CUST024740
TRX0000308,Sunscreen SPF50,Beauty,152948,5,764740,Tangerang,completed,2024-03-09,CUST011697
TRX0000309,Masker Wajah Sheet,Beauty,39969,2,79938,Jakarta,completed,2024-01-02,CUST030344
TRX0000310,Masker Wajah Sheet,Beauty,43370,2,86740,Semarang,completed,2024-05-06,CUST010167
TRX0000311,Dumbbell 5kg Pair,Sports,361991,1,361991,Depok,completed,2024-01-17,CUST001026
TRX0000312,Pot Keramik Set,Home & Garden,191441,5,957205,Semarang,completed,2024-01-18,CUST044042
TRX0000313,Laptop UltraBook,Electronics,8791731,4,35166924,Medan,completed,2024-08-12,CUST014239
TRX0000314,Laptop UltraBook,Electronics,8209583,3,24628749,Makassar,completed,2024-04-29,CUST037846
TRX0000315,Rich Dad Poor Dad,Books,92171,2,184342,Palembang,completed,2024-12-04,CUST027104
TRX0000316,Sepatu Lari Pro,Sports,738044,5,3690220,Depok,completed,2024-03-30,CUST032482
TRX0000317,TWS Earbuds,Electronics,509614,4,2038456,Tangerang,returned,2024-09-25,CUST027285
TRX0000318,Serum Vitamin C,Beauty,220892,2,441784,Semarang,completed,2024-10-02,CUST014769
TRX0000319,Dumbbell 5kg Pair,Sports,349354,1,349354,Depok,completed,2024-10-14,CUST036523
TRX0000320,Granola Homemade,Food & Beverage,69214,2,138428,Surabaya,completed,2024-06-18,CUST024319
TRX0000321,Celana Chino,Fashion,314875,2,629750,Bekasi,completed,2024-01-27,CUST044150
TRX0000322,Smartphone X12,Electronics,3172571,5,15862855,Palembang,completed,2024-12-09,CUST031418
TRX0000323,Lampu LED Strip,Home & Garden,89390,1,89390,Medan,returned,2024-04-18,CUST007689
TRX0000324,Puzzle 1000 pcs,Toys,132335,2,264670,Medan,completed,2024-07-22,CUST021078
TRX0000325,Tas Gym Waterproof,Sports,242519,3,727557,Bekasi,completed,2024-06-06,CUST033608
TRX0000326,Board Game Family,Toys,241885,4,967540,Medan,completed,2024-06-12,CUST020508
TRX0000327,Sunscreen SPF50,Beauty,147719,2,295438,Jakarta,completed,2024-03-15,CUST036262
TRX0000328,Lip Cream Matte,Beauty,69866,3,209598,Depok,completed,2024-04-27,CUST016105
TRX0000329,Playdough Set,Toys,99406,3,298218,Semarang,returned,2024-05-11,CUST042055
TRX0000330,Board Game Family,Toys,247629,3,742887,Bandung,returned,2024-03-27,CUST035819
TRX0000331,Puzzle 1000 pcs,Toys,140633,5,703165,Jakarta,completed,2024-11-24,CUST002217
TRX0000332,Kaos Polos Premium,Fashion,139229,4,556916,Medan,completed,2024-03-11,CUST046346
TRX0000333,Kopi Arabica 250g,Food & Beverage,77827,4,311308,Jakarta,completed,2024-07-10,CUST041795
TRX0000334,Board Game Family,Toys,235047,5,1175235,Depok,completed,2024-10-09,CUST001097
TRX0000335,Jump Rope Speed,Sports,97175,1,97175,Depok,cancelled,2024-09-14,CUST011749
TRX0000336,Kaos Polos Premium,Fashion,129943,2,259886,Makassar,completed,2024-04-08,CUST016543
TRX0000337,Buku Pemrograman Py,Books,157829,1,157829,Depok,completed,2024-07-10,CUST037028
TRX0000338,Pot Keramik Set,Home & Garden,206798,1,206798,Jakarta,completed,2024-11-30,CUST026561
TRX0000339,Moisturizer Aloe,Beauty,167608,1,167608,Jakarta,returned,2024-11-22,CUST011232
TRX0000340,Kemeja Flannel,Fashion,231755,3,695265,Surabaya,completed,2024-10-16,CUST002789
TRX0000341,Pot Keramik Set,Home & Garden,246484,5,1232420,Bekasi,completed,2024-08-31,CUST004873
TRX0000342,Jump Rope Speed,Sports,86619,1,86619,Tangerang,completed,2024-04-01,CUST013577
TRX0000343,Granola Homemade,Food & Beverage,84649,3,253947,Makassar,completed,2024-03-24,CUST037139
TRX0000344,Masker Wajah Sheet,Beauty,42728,2,85456,Surabaya,completed,2024-12-18,CUST048855
TRX0000345,Atomic Habits ID,Books,103758,2,207516,Tangerang,completed,2024-02-08,CUST040231
TRX0000346,Lip Cream Matte,Beauty,66993,3,200979,Semarang,completed,2024-08-18,CUST023319
TRX0000347,Moisturizer Aloe,Beauty,149444,5,747220,Depok,completed,2024-12-04,CUST040542
TRX0000348,Dumbbell 5kg Pair,Sports,340458,1,340458,Bandung,completed,2024-05-17,CUST046641
TRX0000349,Granola Homemade,Food & Beverage,70875,1,70875,Jakarta,completed,2024-02-16,CUST029147
TRX0000350,Buku Pemrograman Py,Books,127697,1,127697,Depok,completed,2024-04-05,CUST036503
TRX0000351,Sunscreen SPF50,Beauty,124392,3,373176,Surabaya,completed,2024-10-10,CUST039194
TRX0000352,Novel Bestseller,Books,75125,4,300500,Surabaya,returned,2024-07-17,CUST036670
TRX0000353,Air Purifier Mini,Home & Garden,684305,4,2737220,Bandung,completed,2024-03-27,CUST019735
TRX0000354,Tas Gym Waterproof,Sports,218976,2,437952,Bekasi,completed,2024-08-10,CUST019645
TRX0000355,Lego City Set,Toys,431251,2,862502,Semarang,completed,2024-11-16,CUST040415
TRX0000356,Talenan Kayu,Home & Garden,59982,3,179946,Depok,completed,2024-01-04,CUST040645
TRX0000357,Lip Cream Matte,Beauty,76601,4,306404,Makassar,completed,2024-11-29,CUST019690
TRX0000358,Komik Manga Vol 1,Books,73721,2,147442,Tangerang,completed,2024-09-02,CUST026100
TRX0000359,Buku Pemrograman Py,Books,155217,4,620868,Medan,completed,2024-10-21,CUST024646
TRX0000360,Tas Gym Waterproof,Sports,235078,5,1175390,Makassar,completed,2024-04-12,CUST011792
TRX0000361,Powerbank 20K,Electronics,317209,2,634418,Bekasi,cancelled,2024-08-12,CUST045406
TRX0000362,Kemeja Flannel,Fashion,220897,2,441794,Bekasi,completed,2024-11-20,CUST016560
TRX0000363,Granola Homemade,Food & Beverage,81504,1,81504,Makassar,completed,2024-08-17,CUST038158
TRX0000364,Masker Wajah Sheet,Beauty,45089,4,180356,Jakarta,cancelled,2024-10-05,CUST023563
TRX0000365,Kaos Polos Premium,Fashion,139408,3,418224,Makassar,completed,2024-03-26,CUST036912
TRX0000366,Lip Cream Matte,Beauty,88897,4,355588,Jakarta,completed,2024-02-24,CUST016957
TRX0000367,Air Purifier Mini,Home & Garden,730358,5,3651790,Makassar,completed,2024-10-24,CUST029215
TRX0000368,Novel Bestseller,Books,87024,5,435120,Palembang,completed,2024-12-19,CUST022608
TRX0000369,Powerbank 20K,Electronics,246782,4,987128,Surabaya,cancelled,2024-02-13,CUST047852
TRX0000370,Protein Bar Box,Food & Beverage,183995,4,735980,Palembang,completed,2024-04-15,CUST022827
TRX0000371,Lego City Set,Toys,441652,4,1766608,Surabaya,completed,2024-06-12,CUST002929
TRX0000372,Kaos Polos Premium,Fashion,142513,1,142513,Bandung,returned,2024-12-12,CUST015986
TRX0000373,Green Tea Premium,Food & Beverage,49392,5,246960,Semarang,completed,2024-08-06,CUST026546
TRX0000374,Madu Asli 500ml,Food & Beverage,125057,4,500228,Jakarta,returned,2024-07-21,CUST040247
TRX0000375,Talenan Kayu,Home & Garden,69880,4,279520,Medan,completed,2024-01-03,CUST018242
TRX0000376,Celana Chino,Fashion,259755,5,1298775,Tangerang,completed,2024-04-05,CUST012916
TRX0000377,Lego City Set,Toys,417917,4,1671668,Tangerang,completed,2024-09-27,CUST025470
TRX0000378,Masker Wajah Sheet,Beauty,39792,3,119376,Makassar,completed,2024-08-22,CUST044145
TRX0000379,Jump Rope Speed,Sports,87299,2,174598,Surabaya,completed,2024-06-09,CUST020014
TRX0000380,Sneakers Canvas,Fashion,365556,2,731112,Depok,completed,2024-09-18,CUST039088
TRX0000381,Green Tea Premium,Food & Beverage,53081,2,106162,Palembang,returned,2024-09-06,CUST042288
TRX0000382,Green Tea Premium,Food & Beverage,49503,3,148509,Bandung,completed,2024-03-12,CUST029557
TRX0000383,TWS Earbuds,Electronics,510998,4,2043992,Medan,cancelled,2024-03-10,CUST025163
TRX0000384,Board Game Family,Toys,290237,4,1160948,Semarang,completed,2024-12-29,CUST010962
TRX0000385,Celana Chino,Fashion,253481,2,506962,Jakarta,completed,2024-05-29,CUST014736
TRX0000386,Dumbbell 5kg Pair,Sports,346951,5,1734755,Palembang,completed,2024-09-10,CUST007420
TRX0000387,Tas Ransel Kulit,Fashion,595393,3,1786179,Jakarta,cancelled,2024-10-04,CUST047120
TRX0000388,Playdough Set,Toys,86978,4,347912,Medan,completed,2024-02-22,CUST002113
TRX0000389,RC Car Offroad,Toys,362737,1,362737,Surabaya,cancelled,2024-08-12,CUST015529
TRX0000390,Air Purifier Mini,Home & Garden,718583,5,3592915,Depok,completed,2024-11-19,CUST040381
TRX0000391,Madu Asli 500ml,Food & Beverage,131287,1,131287,Tangerang,completed,2024-10-18,CUST018422
TRX0000392,Protein Bar Box,Food & Beverage,223021,3,669063,Makassar,completed,2024-05-28,CUST033713
TRX0000393,Sneakers Canvas,Fashion,432756,4,1731024,Bekasi,cancelled,2024-01-31,CUST042985
TRX0000394,Madu Asli 500ml,Food & Beverage,110988,3,332964,Depok,completed,2024-05-06,CUST009318
TRX0000395,Tas Gym Waterproof,Sports,235825,1,235825,Surabaya,completed,2024-11-20,CUST033792
TRX0000396,Sepatu Lari Pro,Sports,838447,4,3353788,Makassar,completed,2024-06-16,CUST048020
TRX0000397,Kemeja Flannel,Fashion,218494,3,655482,Palembang,completed,2024-02-02,CUST014276
TRX0000398,Serum Vitamin C,Beauty,234627,3,703881,Tangerang,completed,2024-05-25,CUST037876
TRX0000399,Green Tea Premium,Food & Beverage,60814,3,182442,Jakarta,completed,2024-12-15,CUST006526
TRX0000400,Lego City Set,Toys,399272,2,798544,Semarang,completed,2024-08-13,CUST028037
TRX0000401,Pot Keramik Set,Home & Garden,245221,3,735663,Bekasi,completed,2024-03-22,CUST042900
TRX0000402,Buku Pemrograman Py,Books,126835,2,253670,Depok,returned,2024-01-27,CUST020022
TRX0000403,Talenan Kayu,Home & Garden,71171,1,71171,Medan,completed,2024-01-01,CUST005108
TRX0000404,Green Tea Premium,Food & Beverage,50482,4,201928,Jakarta,returned,2024-01-05,CUST022517
TRX0000405,Kemeja Flannel,Fashion,222223,4,888892,Medan,completed,2024-02-06,CUST005855
TRX0000406,Kaos Polos Premium,Fashion,121776,3,365328,Depok,cancelled,2024-03-11,CUST049359
TRX0000407,Madu Asli 500ml,Food & Beverage,104462,5,522310,Makassar,returned,2024-01-05,CUST010756
TRX0000408,RC Car Offroad,Toys,405357,2,810714,Makassar,returned,2024-07-29,CUST028993
TRX0000409,Tanaman Monstera,Home & Garden,162251,2,324502,Makassar,returned,2024-03-04,CUST025168
TRX0000410,Novel Bestseller,Books,83102,2,166204,Bekasi,returned,2024-05-06,CUST005522
TRX0000411,Air Purifier Mini,Home & Garden,700603,5,3503015,Jakarta,cancelled,2024-05-25,CUST043150
TRX0000412,Dumbbell 5kg Pair,Sports,321703,5,1608515,Depok,completed,2024-04-06,CUST042348
TRX0000413,Laptop UltraBook,Electronics,8187423,1,8187423,Semarang,returned,2024-05-03,CUST038924
TRX0000414,Celana Chino,Fashion,329402,1,329402,Tangerang,completed,2024-07-03,CUST025352
TRX0000415,Lip Cream Matte,Beauty,79084,2,158168,Surabaya,completed,2024-08-29,CUST038494
TRX0000416,Kaos Polos Premium,Fashion,119796,1,119796,Depok,completed,2024-01-31,CUST018776
TRX0000417,Moisturizer Aloe,Beauty,174989,1,174989,Palembang,completed,2024-11-23,CUST040374
TRX0000418,Protein Bar Box,Food & Beverage,170640,1,170640,Medan,cancelled,2024-09-18,CUST010183
TRX0000419,Novel Bestseller,Books,90281,1,90281,Depok,returned,2024-06-07,CUST015640
TRX0000420,Laptop UltraBook,Electronics,7182083,4,28728332,Semarang,completed,2024-02-29,CUST039901
TRX0000421,TWS Earbuds,Electronics,472420,2,944840,Jakarta,returned,2024-03-02,CUST008993
TRX0000422,Laptop UltraBook,Electronics,8191175,3,24573525,Palembang,cancelled,2024-09-24,CUST047237
TRX0000423,Dumbbell 5kg Pair,Sports,307699,3,923097,Jakarta,completed,2024-03-01,CUST028137
TRX0000424,Jump Rope Speed,Sports,73878,5,369390,Surabaya,completed,2024-11-17,CUST029832
TRX0000425,Atomic Habits ID,Books,117986,5,589930,Tangerang,completed,2024-03-26,CUST016720
TRX0000426,Celana Chino,Fashion,310409,1,310409,Palembang,completed,2024-04-26,CUST002887
TRX0000427,Laptop UltraBook,Electronics,7083114,3,21249342,Bandung,completed,2024-07-15,CUST002318
TRX0000428,Serum Vitamin C,Beauty,222437,4,889748,Bekasi,cancelled,2024-06-12,CUST005105
TRX0000429,Atomic Habits ID,Books,118072,1,118072,Medan,cancelled,2024-04-01,CUST033802
TRX0000430,Powerbank 20K,Electronics,243789,4,975156,Bekasi,completed,2024-05-24,CUST005662
TRX0000431,Lego City Set,Toys,432304,3,1296912,Bekasi,returned,2024-10-15,CUST040811
TRX0000432,Talenan Kayu,Home & Garden,65312,4,261248,Palembang,cancelled,2024-04-10,CUST016065
TRX0000433,Kopi Arabica 250g,Food & Beverage,96026,1,96026,Palembang,completed,2024-04-29,CUST041678
TRX0000434,TWS Earbuds,Electronics,382697,4,1530788,Surabaya,completed,2024-06-06,CUST034722
TRX0000435,Talenan Kayu,Home & Garden,67837,1,67837,Bekasi,completed,2024-03-13,CUST002878
TRX0000436,Air Purifier Mini,Home & Garden,662263,3,1986789,Surabaya,completed,2024-08-22,CUST006264
TRX0000437,Granola Homemade,Food & Beverage,65433,5,327165,Depok,returned,2024-02-01,CUST008567
TRX0000438,Lampu LED Strip,Home & Garden,88188,3,264564,Tangerang,completed,2024-07-20,CUST029672
TRX0000439,Dumbbell 5kg Pair,Sports,279169,2,558338,Makassar,completed,2024-03-10,CUST010185
TRX0000440,Sneakers Canvas,Fashion,374250,3,1122750,Surabaya,completed,2024-07-27,CUST023481
TRX0000441,Talenan Kayu,Home & Garden,64089,3,192267,Surabaya,completed,2024-03-02,CUST044962
TRX0000442,Jump Rope Speed,Sports,73278,3,219834,Surabaya,returned,2024-03-16,CUST016268
TRX0000443,Novel Bestseller,Books,88355,3,265065,Bandung,completed,2024-05-13,CUST026503
TRX0000444,Playdough Set,Toys,102070,2,204140,Semarang,completed,2024-02-18,CUST009162
TRX0000445,Kaos Polos Premium,Fashion,112036,2,224072,Medan,cancelled,2024-03-07,CUST026253
TRX0000446,Atomic Habits ID,Books,120914,3,362742,Jakarta,completed,2024-02-08,CUST012960
TRX0000447,Puzzle 1000 pcs,Toys,109699,3,329097,Jakarta,completed,2024-03-03,CUST003319
TRX0000448,Green Tea Premium,Food & Beverage,53897,4,215588,Jakarta,completed,2024-09-11,CUST044776
TRX0000449,Serum Vitamin C,Beauty,224702,2,449404,Bekasi,completed,2024-05-20,CUST009741
TRX0000450,"Smart TV 43""",Electronics,4246587,2,8493174,Bekasi,completed,2024-11-27,CUST027001
TRX0000451,Lego City Set,Toys,394342,4,1577368,Depok,completed,2024-03-11,CUST042117
TRX0000452,Air Purifier Mini,Home & Garden,740148,4,2960592,Semarang,completed,2024-07-02,CUST031764
TRX0000453,Komik Manga Vol 1,Books,65046,4,260184,Bandung,completed,2024-05-18,CUST020898
TRX0000454,Tanaman Monstera,Home & Garden,162215,3,486645,Semarang,completed,2024-01-30,CUST023425
TRX0000455,Pot Keramik Set,Home & Garden,193608,2,387216,Palembang,cancelled,2024-05-16,CUST048304
TRX0000456,Laptop UltraBook,Electronics,8386202,4,33544808,Bandung,completed,2024-06-30,CUST015503
TRX0000457,Buku Pemrograman Py,Books,163008,1,163008,Tangerang,completed,2024-12-26,CUST036937
TRX0000458,Green Tea Premium,Food & Beverage,62398,4,249592,Bekasi,completed,2024-10-04,CUST032142
TRX0000459,Smartphone X12,Electronics,3033976,5,15169880,Jakarta,completed,2024-04-22,CUST031326
TRX0000460,TWS Earbuds,Electronics,506415,2,1012830,Tangerang,returned,2024-03-07,CUST011631
TRX0000461,Atomic Habits ID,Books,101075,5,505375,Bandung,cancelled,2024-12-26,CUST007270
TRX0000462,Atomic Habits ID,Books,113525,4,454100,Surabaya,completed,2024-10-27,CUST019777
TRX0000463,Rich Dad Poor Dad,Books,111990,4,447960,Semarang,returned,2024-11-23,CUST020794
TRX0000464,Green Tea Premium,Food & Beverage,58193,5,290965,Medan,returned,2024-07-01,CUST038598
TRX0000465,Granola Homemade,Food & Beverage,70653,3,211959,Bandung,returned,2024-03-06,CUST000118
TRX0000466,Masker Wajah Sheet,Beauty,38687,5,193435,Makassar,completed,2024-06-11,CUST041920
TRX0000467,Kemeja Flannel,Fashion,187360,1,187360,Tangerang,completed,2024-05-01,CUST011003
TRX0000468,Tas Ransel Kulit,Fashion,541193,3,1623579,Medan,returned,2024-04-17,CUST004443
TRX0000469,Buku Pemrograman Py,Books,157485,1,157485,Depok,completed,2024-01-25,CUST048011
TRX0000470,Serum Vitamin C,Beauty,262110,4,1048440,Tangerang,completed,2024-07-12,CUST024599
TRX0000471,Kemeja Flannel,Fashion,228189,5,1140945,Medan,completed,2024-11-29,CUST029576
TRX0000472,Kaos Polos Premium,Fashion,121062,3,363186,Surabaya,completed,2024-05-13,CUST022401
TRX0000473,Granola Homemade,Food & Beverage,67370,1,67370,Surabaya,completed,2024-10-07,CUST038931
TRX0000474,Lego City Set,Toys,440728,2,881456,Depok,completed,2024-11-06,CUST003510
TRX0000475,Tas Ransel Kulit,Fashion,501415,2,1002830,Palembang,returned,2024-07-28,CUST047840
TRX0000476,Sepatu Lari Pro,Sports,798337,1,798337,Depok,completed,2024-01-26,CUST036023
TRX0000477,Puzzle 1000 pcs,Toys,108293,1,108293,Surabaya,completed,2024-08-06,CUST043387
TRX0000478,Puzzle 1000 pcs,Toys,109887,2,219774,Bekasi,completed,2024-03-28,CUST031036
TRX0000479,Tas Ransel Kulit,Fashion,597004,4,2388016,Bekasi,completed,2024-09-07,CUST042066
