TransactionID,CustomerID,ProductCategory,SalesPrice,Quantity,TransactionDate,Region,DISC04
TR5907,C466,CLOTHING,52.03,3,2024-01-07,CENTRAL,DISC04
TR2264,C265,CLOTHING,45.0,4,2024-01-07,CENTRAL,DISC04
TR3187,C995,CLOTHING,64.92,4,2024-01-07,EAST,DISC04
TX2228,C996,BOOKS,34.27,4,2024-01-07,WEST,DISC04
TR6432,C1040,FOOD,14.84,5,2024-01-07,CENTRAL,DISC04
TR8872,C274,CLOTHING,56.86,5,2024-01-07,CENTRAL,DISC04
TRX415,C427,TOYS,27.09,5,2024-01-07,CENTRAL,DISC04
TR7232,C468,CLOTHING,62.53,5,2024-01-07,CENTRAL,DISC04
TX6712,C721,BOOKS,31.05,5,2024-01-07,EAST,DISC04
TX0729,C733,BOOKS,35.13,5,2024-01-07,CENTRAL,DISC04
TR7107,C899,FOOD,10.62,5,2024-01-07,CENTRAL,DISC04
TRX801,C913,FOOD,10.36,5,2024-01-07,CENTRAL,DISC04
TR1769,C990,TOYS,43.17,5,2024-01-07,WEST,DISC04
TX0592,C215,CLOTHING,53.26,6,2024-01-07,WEST,DISC04
TX4303,C276,CLOTHING,68.86,6,2024-01-07,WEST,DISC04
TRX304,C360,TOYS,26.24,6,2024-01-07,WEST,DISC04
TR3950,C862,FOOD,14.86,6,2024-01-07,CENTRAL,DISC04
TRX049,C137,TOYS,54.25,7,2024-01-07,CENTRAL,DISC04
TRX611,C230,TOYS,47.2,7,2024-01-07,EAST,DISC04
TRX690,C324,TOYS,47.44,7,2024-01-07,WEST,DISC04
TRX525,C528,TOYS,44.7,7,2024-01-07,EAST,DISC04
TR8555,C539,FOOD,10.76,7,2024-01-07,CENTRAL,DISC04
TR2809,C696,CLOTHING,79.89,7,2024-01-07,EAST,DISC04
TRX141,C162,TOYS,37.23,8,2024-01-07,WEST,DISC04
TR6964,C190,CLOTHING,60.82,8,2024-01-07,CENTRAL,DISC04
TR7541,C457,FOOD,15.66,8,2024-01-07,CENTRAL,DISC04
TRX380,C461,TOYS,46.97,8,2024-01-07,CENTRAL,DISC04
TR0383,C611,TOYS,38.9,8,2024-01-07,WEST,DISC04
TRX543,C771,FOOD,13.85,8,2024-01-07,CENTRAL,DISC04
TR7339,C841,TOYS,26.0,8,2024-01-07,CENTRAL,DISC04
TRX127,C850,FOOD,11.57,8,2024-01-07,CENTRAL,DISC04
TR0360,C1005,CLOTHING,41.1,9,2024-01-07,CENTRAL,DISC04
TRX262,C289,TOYS,40.95,9,2024-01-07,CENTRAL,DISC04
TX5221,C356,CLOTHING,42.0,9,2024-01-07,EAST,DISC04
TR1598,C397,FOOD,9.99,9,2024-01-07,EAST,DISC04
TRX609,C507,FOOD,13.2,9,2024-01-07,EAST,DISC04
TR5796,C511,FOOD,12.73,9,2024-01-07,WEST,DISC04
TRX151,C706,TOYS,32.21,9,2024-01-07,WEST,DISC04
TRX246,C720,FOOD,17.0,9,2024-01-07,EAST,DISC04
TX2106,C866,BOOKS,16.53,9,2024-01-07,CENTRAL,DISC04
TX0138,C1008,BOOKS,24.93,10,2024-01-07,CENTRAL,DISC04
TR7543,C1097,CLOTHING,57.66,10,2024-01-07,EAST,DISC04
TX3909,C324,BOOKS,11.44,10,2024-01-07,CENTRAL,DISC04
TR8571,C817,FOOD,9.31,10,2024-01-07,CENTRAL,DISC04
TRX590,C138,FOOD,9.51,1,2024-01-08,WEST,DISC04
TX6834,C239,BOOKS,20.14,1,2024-01-08,CENTRAL,DISC04
TR5348,C597,FOOD,13.65,1,2024-01-08,WEST,DISC04
TR1762,C608,CLOTHING,58.29,1,2024-01-08,CENTRAL,DISC04
TX3315,C1028,CLOTHING,60.49,2,2024-01-08,EAST,DISC04
TX6963,C222,BOOKS,46.09,2,2024-01-08,CENTRAL,DISC04
TX1383,C390,CLOTHING,77.92,2,2024-01-08,CENTRAL,DISC04
TRX333,C590,TOYS,39.97,2,2024-01-08,WEST,DISC04
TRX112,C700,TOYS,29.61,2,2024-01-08,EAST,DISC04
TX3248,C752,BOOKS,40.72,2,2024-01-08,CENTRAL,DISC04
TX4598,C867,BOOKS,28.5,2,2024-01-08,EAST,DISC04
TR2761,C992,FOOD,12.92,2,2024-01-08,CENTRAL,DISC04
TR0310,C994,CLOTHING,50.65,2,2024-01-08,WEST,DISC04
TX5181,C1018,BOOKS,23.9,3,2024-01-08,WEST,DISC04
TR6968,C284,FOOD,13.02,3,2024-01-08,EAST,DISC04
TR2364,C655,CLOTHING,46.58,3,2024-01-08,CENTRAL,DISC04
TR0971,C680,CLOTHING,52.65,3,2024-01-08,EAST,DISC04
TR2763,C743,FOOD,13.44,3,2024-01-08,WEST,DISC04
TX2619,C781,BOOKS,10.0,3,2024-01-08,WEST,DISC04
TX0259,C819,BOOKS,20.36,3,2024-01-08,EAST,DISC04
TR6187,C265,CLOTHING,78.28,4,2024-01-08,WEST,DISC04
TR7664,C414,CLOTHING,72.72,4,2024-01-08,WEST,DISC04
TRX607,C717,TOYS,41.68,4,2024-01-08,EAST,DISC04
TX2151,C1021,BOOKS,22.59,5,2024-01-08,EAST,DISC04
TR2699,C156,CLOTHING,48.17,5,2024-01-08,WEST,DISC04
TR3986,C316,CLOTHING,54.59,5,2024-01-08,EAST,DISC04
TRX179,C331,FOOD,13.68,5,2024-01-08,EAST,DISC04
TX0433,C577,BOOKS,10.6,5,2024-01-08,EAST,DISC04
TR5013,C716,TOYS,26.0,5,2024-01-08,WEST,DISC04
TX5054,C762,CLOTHING,68.37,5,2024-01-08,CENTRAL,DISC04
TR4156,C980,CLOTHING,65.83,5,2024-01-08,CENTRAL,DISC04
TX3689,C186,BOOKS,10.0,6,2024-01-08,CENTRAL,DISC04
TR4883,C232,CLOTHING,40.0,6,2024-01-08,EAST,DISC04
TX5675,C590,CLOTHING,73.87,6,2024-01-08,CENTRAL,DISC04
TR6496,C853,TOYS,26.0,6,2024-01-08,EAST,DISC04
TX5246,C864,CLOTHING,57.4,6,2024-01-08,CENTRAL,DISC04
TR7523,C908,CLOTHING,53.16,6,2024-01-08,WEST,DISC04
TR5652,C999,FOOD,15.01,6,2024-01-08,EAST,DISC04
TX1388,C1050,CLOTHING,59.84,7,2024-01-08,CENTRAL,DISC04
TX2081,C426,BOOKS,13.89,7,2024-01-08,CENTRAL,DISC04
TR0380,C678,CLOTHING,69.03,7,2024-01-08,EAST,DISC04
TX5340,C712,CLOTHING,52.59,7,2024-01-08,WEST,DISC04
TX3919,C1018,BOOKS,25.79,8,2024-01-08,EAST,DISC04
TR3716,C1036,TOYS,35.58,8,2024-01-08,WEST,DISC04
TR0452,C309,TOYS,44.38,8,2024-01-08,CENTRAL,DISC04
TX5793,C630,BOOKS,24.68,8,2024-01-08,CENTRAL,DISC04
TR0791,C647,FOOD,17.0,8,2024-01-08,EAST,DISC04
TX4547,C726,BOOKS,35.89,8,2024-01-08,EAST,DISC04
TR4528,C259,FOOD,13.89,9,2024-01-08,EAST,DISC04
TX0316,C606,BOOKS,49.97,9,2024-01-08,CENTRAL,DISC04
TRX109,C320,FOOD,12.81,10,2024-01-08,CENTRAL,DISC04
TX6389,C320,BOOKS,33.28,10,2024-01-08,EAST,DISC04
TRX293,C392,TOYS,45.52,10,2024-01-08,CENTRAL,DISC04
TX0746,C638,CLOTHING,69.48,10,2024-01-08,EAST,DISC04
TR7047,C744,CLOTHING,68.63,10,2024-01-08,EAST,DISC04
TR4655,C756,CLOTHING,53.2,10,2024-01-08,WEST,DISC04
TR8657,C764,TOYS,26.0,10,2024-01-08,EAST,DISC04
TR2769,C286,CLOTHING,60.96,1,2024-01-09,WEST,DISC04
TX0206,C365,CLOTHING,40.0,1,2024-01-09,CENTRAL,DISC04
TRX422,C457,FOOD,13.74,1,2024-01-09,WEST,DISC04
TX0245,C478,CLOTHING,71.72,1,2024-01-09,WEST,DISC04
TX1036,C527,CLOTHING,52.03,1,2024-01-09,CENTRAL,DISC04
TR4876,C536,CLOTHING,62.95,1,2024-01-09,WEST,DISC04
TX6318,C629,BOOKS,11.72,1,2024-01-09,EAST,DISC04
TR0604,C956,TOYS,26.0,1,2024-01-09,EAST,DISC04
TRX433,C353,TOYS,26.0,2,2024-01-09,WEST,DISC04
TR7727,C506,FOOD,13.98,2,2024-01-09,CENTRAL,DISC04
TX3041,C549,CLOTHING,50.97,2,2024-01-09,CENTRAL,DISC04
TX0809,C581,CLOTHING,62.32,2,2024-01-09,EAST,DISC04
TR4907,C684,FOOD,10.0,2,2024-01-09,EAST,DISC04
TR1798,C994,TOYS,26.0,2,2024-01-09,EAST,DISC04
TR8386,C251,CLOTHING,41.97,3,2024-01-09,EAST,DISC04
TX0737,C418,CLOTHING,54.88,3,2024-01-09,EAST,DISC04
TR8446,C511,CLOTHING,49.1,3,2024-01-09,EAST,DISC04
TR4054,C691,CLOTHING,69.01,3,2024-01-09,EAST,DISC04
TR2908,C736,FOOD,13.8,3,2024-01-09,CENTRAL,DISC04
TX2738,C405,BOOKS,34.0,4,2024-01-09,CENTRAL,DISC04
TRX621,C405,FOOD,13.66,4,2024-01-09,CENTRAL,DISC04
TRX437,C613,TOYS,26.0,4,2024-01-09,CENTRAL,DISC04
TR4989,C928,TOYS,26.0,4,2024-01-09,WEST,DISC04
TR4375,C1019,TOYS,37.56,5,2024-01-09,EAST,DISC04
TRX184,C1080,FOOD,13.21,5,2024-01-09,WEST,DISC04
TX5913,C1081,CLOTHING,65.22,5,2024-01-09,WEST,DISC04
TR0215,C167,TOYS,26.0,5,2024-01-09,CENTRAL,DISC04
TX6753,C263,BOOKS,55.06,5,2024-01-09,CENTRAL,DISC04
TRX184,C272,FOOD,9.0,5,2024-01-09,CENTRAL,DISC04
TR1934,C643,FOOD,13.37,5,2024-01-09,WEST,DISC04
TX5194,C918,BOOKS,45.79,5,2024-01-09,EAST,DISC04
TRX364,C241,FOOD,13.58,6,2024-01-09,EAST,DISC04
TX0772,C319,CLOTHING,62.59,6,2024-01-09,WEST,DISC04
TR6894,C553,TOYS,36.61,6,2024-01-09,CENTRAL,DISC04
TRX219,C626,FOOD,11.38,6,2024-01-09,EAST,DISC04
TR8158,C657,FOOD,11.53,6,2024-01-09,EAST,DISC04
TRX444,C820,FOOD,9.4,6,2024-01-09,CENTRAL,DISC04
TRX595,C851,TOYS,61.44,6,2024-01-09,CENTRAL,DISC04
TR1040,C963,FOOD,15.78,6,2024-01-09,EAST,DISC04
TR6881,C525,TOYS,31.94,7,2024-01-09,CENTRAL,DISC04
TR1089,C541,CLOTHING,81.56,7,2024-01-09,EAST,DISC04
TX4351,C615,CLOTHING,58.61,7,2024-01-09,EAST,DISC04
TX2501,C962,CLOTHING,46.13,7,2024-01-09,CENTRAL,DISC04
TRX221,C988,TOYS,46.99,7,2024-01-09,CENTRAL,DISC04
TX5700,C484,CLOTHING,71.42,8,2024-01-09,EAST,DISC04
TX2767,C495,BOOKS,53.85,8,2024-01-09,EAST,DISC04
TX0539,C888,CLOTHING,57.97,8,2024-01-09,EAST,DISC04
TR5135,C916,FOOD,12.49,8,2024-01-09,CENTRAL,DISC04
TX4836,C947,BOOKS,10.0,8,2024-01-09,WEST,DISC04
TX5621,C991,CLOTHING,68.75,8,2024-01-09,WEST,DISC04
TRX642,C220,TOYS,45.93,9,2024-01-09,WEST,DISC04
TR0221,C424,CLOTHING,40.54,9,2024-01-09,WEST,DISC04
TRX412,C559,TOYS,40.3,9,2024-01-09,EAST,DISC04
TR7933,C567,TOYS,52.24,9,2024-01-09,WEST,DISC04
TX5315,C576,CLOTHING,56.73,9,2024-01-09,EAST,DISC04
TR1427,C597,CLOTHING,64.22,9,2024-01-09,EAST,DISC04
TRX238,C987,FOOD,11.42,9,2024-01-09,WEST,DISC04
TX4124,C999,CLOTHING,76.41,9,2024-01-09,WEST,DISC04
TX5640,C110,BOOKS,23.1,10,2024-01-09,WEST,DISC04
TR7267,C121,FOOD,12.5,10,2024-01-09,CENTRAL,DISC04
TX4196,C202,BOOKS,23.23,10,2024-01-09,WEST,DISC04
TRX504,C204,FOOD,13.03,10,2024-01-09,CENTRAL,DISC04
TRX526,C491,TOYS,26.0,10,2024-01-09,EAST,DISC04
TR4998,C930,TOYS,44.25,10,2024-01-09,CENTRAL,DISC04
TR1773,C933,CLOTHING,40.0,10,2024-01-09,WEST,DISC04
TX4406,C960,CLOTHING,52.0,10,2024-01-09,CENTRAL,DISC04
TRX236,C180,FOOD,14.9,1,2024-01-10,CENTRAL,DISC04
TRX510,C196,FOOD,11.61,1,2024-01-10,CENTRAL,DISC04
TRX484,C963,FOOD,12.88,1,2024-01-10,CENTRAL,DISC04
TRX618,C162,FOOD,17.0,2,2024-01-10,WEST,DISC04
TX4150,C531,CLOTHING,40.0,2,2024-01-10,CENTRAL,DISC04
TX3281,C565,CLOTHING,55.49,2,2024-01-10,WEST,DISC04
TR0062,C869,CLOTHING,56.34,2,2024-01-10,EAST,DISC04
TRX405,C1095,FOOD,13.0,3,2024-01-10,WEST,DISC04
TRX468,C147,TOYS,33.38,3,2024-01-10,EAST,DISC04
TX2968,C166,CLOTHING,55.04,3,2024-01-10,EAST,DISC04
TRX112,C207,TOYS,27.71,3,2024-01-10,CENTRAL,DISC04
TR4939,C714,FOOD,12.48,3,2024-01-10,EAST,DISC04
TRX705,C763,FOOD,12.21,3,2024-01-10,EAST,DISC04
TR2044,C908,FOOD,14.27,3,2024-01-10,CENTRAL,DISC04
TR8937,C1012,CLOTHING,67.32,4,2024-01-10,WEST,DISC04
TX4823,C1068,BOOKS,11.12,4,2024-01-10,WEST,DISC04
TR2585,C244,FOOD,13.61,4,2024-01-10,CENTRAL,DISC04
TRX583,C303,TOYS,34.86,4,2024-01-10,EAST,DISC04
TX5623,C349,BOOKS,10.0,4,2024-01-10,WEST,DISC04
TR4276,C507,CLOTHING,66.86,4,2024-01-10,WEST,DISC04
TR2114,C624,CLOTHING,56.79,4,2024-01-10,CENTRAL,DISC04
TX5909,C799,BOOKS,28.74,4,2024-01-10,EAST,DISC04
TRX619,C194,TOYS,46.4,5,2024-01-10,CENTRAL,DISC04
TR8695,C478,FOOD,10.28,5,2024-01-10,CENTRAL,DISC04
TRX374,C914,FOOD,10.94,5,2024-01-10,EAST,DISC04
TR7518,C112,CLOTHING,57.22,6,2024-01-10,EAST,DISC04
TR1785,C304,CLOTHING,62.12,6,2024-01-10,CENTRAL,DISC04
TX0874,C310,CLOTHING,52.64,6,2024-01-10,EAST,DISC04
TR6608,C421,CLOTHING,86.0,6,2024-01-10,WEST,DISC04
TRX673,C243,TOYS,44.36,7,2024-01-10,WEST,DISC04
TR5991,C674,FOOD,9.0,7,2024-01-10,CENTRAL,DISC04
TRX259,C774,FOOD,13.8,7,2024-01-10,CENTRAL,DISC04
TX1375,C848,BOOKS,35.68,7,2024-01-10,WEST,DISC04
TR6204,C917,TOYS,42.79,7,2024-01-10,WEST,DISC04
TR0202,C993,CLOTHING,68.52,7,2024-01-10,EAST,DISC04
TRX598,C1031,TOYS,36.45,8,2024-01-10,CENTRAL,DISC04
TR7501,C1050,CLOTHING,58.66,8,2024-01-10,CENTRAL,DISC04
TR6702,C204,FOOD,14.01,8,2024-01-10,EAST,DISC04
TRX576,C262,TOYS,55.64,8,2024-01-10,EAST,DISC04
TR7280,C393,FOOD,9.74,8,2024-01-10,WEST,DISC04
TX6858,C719,BOOKS,41.88,8,2024-01-10,CENTRAL,DISC04
TX4371,C849,BOOKS,10.0,8,2024-01-10,WEST,DISC04
TR7912,C1093,FOOD,11.04,9,2024-01-10,CENTRAL,DISC04
TRX538,C1097,TOYS,51.25,9,2024-01-10,WEST,DISC04
TRX165,C116,FOOD,17.0,9,2024-01-10,EAST,DISC04
TX6158,C169,CLOTHING,72.77,9,2024-01-10,CENTRAL,DISC04
TR3489,C210,TOYS,42.39,9,2024-01-10,WEST,DISC04
TX0639,C463,BOOKS,29.93,9,2024-01-10,CENTRAL,DISC04
TX0987,C783,BOOKS,30.6,9,2024-01-10,WEST,DISC04
TX0844,C836,BOOKS,11.21,9,2024-01-10,WEST,DISC04
TRX646,C1042,TOYS,51.07,10,2024-01-10,CENTRAL,DISC04
TRX195,C1091,TOYS,49.75,10,2024-01-10,WEST,DISC04
TRX386,C136,FOOD,13.79,10,2024-01-10,EAST,DISC04
TX4760,C323,CLOTHING,50.66,10,2024-01-10,EAST,DISC04
TR5601,C331,FOOD,17.0,10,2024-01-10,CENTRAL,DISC04
TRX362,C491,TOYS,34.92,10,2024-01-10,CENTRAL,DISC04
TR7474,C756,TOYS,41.17,10,2024-01-10,CENTRAL,DISC04
TX6567,C756,CLOTHING,81.04,10,2024-01-10,WEST,DISC04
TRX645,C422,FOOD,12.18,1,2024-01-11,EAST,NO_DISCOUNT
TR7223,C1020,FOOD,11.36,2,2024-01-11,EAST,DISC02
TR4618,C1084,CLOTHING,64.12,2,2024-01-11,WEST,NO_DISCOUNT
TR8537,C345,FOOD,13.07,2,2024-01-11,EAST,DISC01
TRX481,C860,FOOD,13.18,3,2024-01-11,CENTRAL,NO_DISCOUNT
TR2329,C871,CLOTHING,60.25,3,2024-01-11,WEST,DISC02
TR5258,C137,TOYS,26.0,4,2024-01-11,WEST,DISC01
TRX458,C391,TOYS,30.36,4,2024-01-11,EAST,DISC03
TX4535,C818,CLOTHING,76.97,4,2024-01-11,WEST,DISC02
TRX818,C1015,FOOD,15.14,5,2024-01-11,EAST,DISC03
TRX655,C1078,TOYS,30.16,5,2024-01-11,EAST,DISC03
TRX469,C130,FOOD,13.85,5,2024-01-11,WEST,DISC03
TR8976,C825,CLOTHING,40.0,6,2024-01-11,EAST,DISC01
TRX319,C693,TOYS,39.83,7,2024-01-11,WEST,DISC02
TX6348,C618,CLOTHING,70.17,8,2024-01-11,WEST,DISC01
TRX419,C787,TOYS,40.8,8,2024-01-11,WEST,NO_DISCOUNT
TX1067,C386,BOOKS,34.16,9,2024-01-11,CENTRAL,DISC03
TX0462,C391,BOOKS,10.0,9,2024-01-11,CENTRAL,NO_DISCOUNT
TRX611,C604,TOYS,29.14,9,2024-01-11,WEST,DISC01
TR7597,C950,TOYS,31.53,9,2024-01-11,CENTRAL,DISC05
TRX471,C1033,TOYS,26.0,10,2024-01-11,WEST,DISC01
TX2213,C416,CLOTHING,71.91,10,2024-01-11,WEST,NO_DISCOUNT
TRX573,C694,TOYS,35.12,10,2024-01-11,CENTRAL,DISC01
TR5966,C808,TOYS,53.43,10,2024-01-11,WEST,DISC05
TR7194,C205,FOOD,11.64,1,2024-01-11,WEST,DISC05
TRX142,C435,TOYS,31.91,1,2024-01-11,EAST,NO_DISCOUNT
TR1396,C625,FOOD,16.17,1,2024-01-11,EAST,DISC02
TRX543,C748,TOYS,37.17,1,2024-01-11,EAST,DISC01
TR3343,C756,FOOD,12.89,1,2024-01-11,WEST,DISC01
TRX120,C369,FOOD,17.0,2,2024-01-11,EAST,DISC03
TRX557,C446,FOOD,13.28,2,2024-01-11,EAST,NO_DISCOUNT
TR0905,C492,FOOD,11.87,2,2024-01-11,CENTRAL,NO_DISCOUNT
TX3868,C1015,CLOTHING,44.29,3,2024-01-11,WEST,NO_DISCOUNT
TX6071,C770,CLOTHING,61.93,3,2024-01-11,EAST,DISC01
TRX105,C329,TOYS,38.59,4,2024-01-11,EAST,NO_DISCOUNT
TR2356,C478,CLOTHING,52.51,4,2024-01-11,WEST,DISC05
TRX601,C554,FOOD,13.74,4,2024-01-11,CENTRAL,DISC01
TR5613,C796,TOYS,45.68,4,2024-01-11,EAST,NO_DISCOUNT
TRX107,C375,TOYS,26.0,5,2024-01-11,WEST,DISC01
TX6984,C529,BOOKS,10.0,5,2024-01-11,WEST,DISC01
TX3654,C211,BOOKS,13.04,6,2024-01-11,CENTRAL,DISC02
TX2391,C822,BOOKS,42.96,6,2024-01-11,CENTRAL,DISC01
TR5990,C986,TOYS,43.52,6,2024-01-11,WEST,DISC01
TX4268,C1068,BOOKS,35.49,7,2024-01-11,WEST,NO_DISCOUNT
TX5466,C175,CLOTHING,41.12,7,2024-01-11,WEST,NO_DISCOUNT
TR4272,C517,CLOTHING,65.99,7,2024-01-11,CENTRAL,NO_DISCOUNT
TX5771,C655,CLOTHING,56.16,7,2024-01-11,WEST,DISC01
TRX288,C662,TOYS,26.0,7,2024-01-11,EAST,NO_DISCOUNT
TRX271,C1005,TOYS,37.21,8,2024-01-11,EAST,DISC03
TRX195,C427,FOOD,12.65,8,2024-01-11,CENTRAL,DISC01
TX6140,C625,BOOKS,10.0,8,2024-01-11,EAST,DISC03
TRX243,C152,FOOD,14.0,9,2024-01-11,WEST,NO_DISCOUNT
TR0376,C407,FOOD,11.42,9,2024-01-11,CENTRAL,DISC01
TR4891,C525,CLOTHING,70.59,9,2024-01-11,EAST,NO_DISCOUNT
TX4168,C881,BOOKS,12.59,9,2024-01-11,EAST,DISC03
TX4020,C959,CLOTHING,64.98,9,2024-01-11,WEST,DISC02
TR8696,C154,FOOD,13.03,10,2024-01-11,WEST,NO_DISCOUNT
TX0287,C167,CLOTHING,58.71,1,2024-01-12,WEST,DISC01
TR4079,C375,CLOTHING,62.69,1,2024-01-12,EAST,DISC01
TR0784,C771,FOOD,17.0,1,2024-01-12,EAST,DISC02
TRX605,C135,TOYS,45.23,2,2024-01-12,WEST,DISC03
TX1529,C262,BOOKS,10.0,3,2024-01-12,EAST,DISC02
TR7073,C383,CLOTHING,68.25,3,2024-01-12,WEST,DISC01
TX5285,C507,BOOKS,29.5,4,2024-01-12,CENTRAL,NO_DISCOUNT
TRX819,C175,TOYS,27.42,5,2024-01-12,EAST,DISC01
TX4427,C202,CLOTHING,66.48,5,2024-01-12,CENTRAL,DISC01
TR1333,C291,TOYS,33.4,5,2024-01-12,WEST,NO_DISCOUNT
TRX449,C382,FOOD,11.23,5,2024-01-12,CENTRAL,NO_DISCOUNT
TRX237,C778,TOYS,34.29,5,2024-01-12,EAST,DISC01
TR6355,C984,FOOD,13.38,5,2024-01-12,EAST,NO_DISCOUNT
TX4777,C566,CLOTHING,55.54,6,2024-01-12,WEST,DISC02
TR6285,C683,FOOD,16.54,6,2024-01-12,WEST,DISC05
TRX111,C180,FOOD,10.95,7,2024-01-12,WEST,DISC02
TRX242,C644,FOOD,12.66,7,2024-01-12,CENTRAL,DISC03
TX2173,C726,BOOKS,41.63,7,2024-01-12,EAST,DISC03
TRX021,C945,FOOD,14.96,7,2024-01-12,WEST,DISC02
TR3075,C1063,FOOD,14.51,8,2024-01-12,EAST,NO_DISCOUNT
TX0768,C271,BOOKS,51.15,8,2024-01-12,WEST,DISC02
TR3613,C293,FOOD,15.32,8,2024-01-12,CENTRAL,DISC05
TRX591,C429,FOOD,14.75,8,2024-01-12,CENTRAL,DISC01
TX4667,C940,BOOKS,10.0,8,2024-01-12,WEST,DISC02
TRX165,C962,FOOD,15.22,9,2024-01-12,EAST,NO_DISCOUNT
TRX372,C130,FOOD,14.42,10,2024-01-12,WEST,NO_DISCOUNT
TR6941,C234,TOYS,33.9,10,2024-01-12,WEST,DISC01
TR4594,C284,CLOTHING,58.31,10,2024-01-12,WEST,NO_DISCOUNT
TR8070,C411,FOOD,9.0,10,2024-01-12,EAST,DISC01
TX3059,C769,CLOTHING,57.23,10,2024-01-12,CENTRAL,NO_DISCOUNT
TRX441,C832,FOOD,14.71,10,2024-01-12,CENTRAL,DISC01
TRX557,C898,TOYS,37.21,10,2024-01-12,EAST,DISC01
TX1964,C928,BOOKS,34.32,10,2024-01-12,CENTRAL,DISC02
TX2850,C1077,CLOTHING,62.81,1,2024-01-12,EAST,DISC01
TX5704,C255,CLOTHING,51.87,1,2024-01-12,WEST,DISC01
TR6675,C857,CLOTHING,61.69,1,2024-01-12,WEST,NO_DISCOUNT
TR3144,C276,CLOTHING,53.05,2,2024-01-12,CENTRAL,DISC05
TRX267,C656,FOOD,15.74,2,2024-01-12,EAST,NO_DISCOUNT
TR8331,C760,CLOTHING,65.3,2,2024-01-12,EAST,NO_DISCOUNT
TR5030,C541,CLOTHING,69.15,3,2024-01-12,EAST,DISC02
TR5791,C898,FOOD,14.05,3,2024-01-12,CENTRAL,DISC02
TRX200,C347,FOOD,13.31,4,2024-01-12,CENTRAL,DISC03
TR6878,C640,FOOD,12.09,4,2024-01-12,EAST,DISC01
TX6896,C413,CLOTHING,56.62,5,2024-01-12,WEST,DISC01
TX1112,C691,BOOKS,35.66,5,2024-01-12,EAST,DISC01
TR6690,C1045,FOOD,9.0,6,2024-01-12,CENTRAL,NO_DISCOUNT
TR6427,C175,CLOTHING,68.37,6,2024-01-12,CENTRAL,NO_DISCOUNT
TR2472,C393,FOOD,11.2,6,2024-01-12,CENTRAL,NO_DISCOUNT
TRX554,C476,FOOD,11.72,6,2024-01-12,EAST,DISC01
TX5476,C584,BOOKS,43.22,6,2024-01-12,WEST,DISC02
TRX411,C683,TOYS,45.02,6,2024-01-12,EAST,DISC03
TR3885,C1053,CLOTHING,55.04,7,2024-01-12,EAST,DISC02
TX5709,C123,CLOTHING,72.13,7,2024-01-12,WEST,DISC01
TX5638,C685,BOOKS,30.13,7,2024-01-12,WEST,DISC01
TRX305,C493,FOOD,14.84,8,2024-01-12,CENTRAL,DISC02
TR7759,C948,TOYS,42.38,8,2024-01-12,EAST,DISC05
TRX544,C188,FOOD,12.68,9,2024-01-12,EAST,DISC02
TRX726,C251,FOOD,14.28,9,2024-01-12,CENTRAL,DISC01
TRX345,C419,FOOD,14.74,9,2024-01-12,CENTRAL,NO_DISCOUNT
TRX501,C456,FOOD,14.71,9,2024-01-12,CENTRAL,DISC01
TRX160,C616,TOYS,30.09,9,2024-01-12,CENTRAL,DISC01
TR2910,C853,FOOD,13.68,9,2024-01-12,WEST,NO_DISCOUNT
TRX604,C770,TOYS,26.0,10,2024-01-12,WEST,NO_DISCOUNT
TX2954,C918,BOOKS,10.0,10,2024-01-12,WEST,DISC02
TR8991,C360,CLOTHING,47.48,1,2024-01-13,CENTRAL,DISC02
TR2958,C452,FOOD,17.0,1,2024-01-13,EAST,DISC02
TX2734,C226,BOOKS,40.57,2,2024-01-13,EAST,DISC01
TRX159,C370,FOOD,10.34,2,2024-01-13,CENTRAL,DISC01
TR5474,C687,FOOD,16.98,2,2024-01-13,WEST,DISC02
TRX463,C713,FOOD,11.3,2,2024-01-13,CENTRAL,DISC02
TX1007,C730,BOOKS,10.0,2,2024-01-13,EAST,NO_DISCOUNT
TRX459,C782,TOYS,26.0,2,2024-01-13,WEST,DISC02
TR4021,C821,FOOD,11.5,2,2024-01-13,CENTRAL,NO_DISCOUNT
TR8204,C364,TOYS,30.77,3,2024-01-13,EAST,NO_DISCOUNT
TR8326,C365,FOOD,13.49,3,2024-01-13,WEST,DISC01
TRX703,C962,TOYS,29.3,3,2024-01-13,WEST,NO_DISCOUNT
TX4992,C428,CLOTHING,75.63,4,2024-01-13,WEST,DISC03
TRX405,C797,TOYS,46.84,4,2024-01-13,CENTRAL,NO_DISCOUNT
TRX134,C883,TOYS,41.13,4,2024-01-13,EAST,DISC01
TRX373,C345,TOYS,44.04,5,2024-01-13,CENTRAL,NO_DISCOUNT
TRX288,C550,TOYS,41.95,5,2024-01-13,WEST,DISC02
TRX280,C809,FOOD,13.14,5,2024-01-13,EAST,DISC03
TX6359,C289,CLOTHING,76.57,6,2024-01-13,EAST,DISC03
TRX699,C501,FOOD,15.46,6,2024-01-13,EAST,DISC03
TRX268,C502,TOYS,52.28,6,2024-01-13,EAST,DISC02
TR8737,C570,TOYS,29.21,6,2024-01-13,WEST,NO_DISCOUNT
TRX452,C265,TOYS,44.55,8,2024-01-13,CENTRAL,DISC03
TR4669,C677,CLOTHING,79.73,8,2024-01-13,WEST,DISC05
TRX133,C922,TOYS,42.48,8,2024-01-13,CENTRAL,DISC02
