TransactionID,CustomerID,ProductCategory,SalesPrice,Quantity,TransactionDate,Region,DiscountCode
TE0403,C826,Electronics,170.52,4,2024-12-29,CENTRAL,Disc01
TE0404,C658,Toys,30.57,3,2024-12-22,EAST,
TE0405,C440,BOOKS,16.99,10,2024-12-31,West,DISC02
TE0406,C973,BOOKS,33.48,6,2024-12-29,EAST,DISC04
TE0407,C363,Electronics,184.78,6,2024-12-25,EAST,DISC02
TE0408,C663,Electronics,180.57,4,2024-12-22,West,DISC04
TE0409,C195,FOOD,15.51,5,2024-12-26,EAST,
TE0410,C1094,Electronics,232.97,9,2024-12-28,CENTRAL,Disc01
TE0411,C285,HOME,81.19,5,2024-12-22,CENTRAL,Disc01
TE0412,C1052,CLOTHING,60.85,5,2024-12-25,EAST,DISC02
TE0413,C587,CLOTHING,65.42,5,2024-12-21,EAST,DISC02
TE0414,C610,Toys,37.61,4,2024-12-29,West,Disc01
TE0415,C1058,BOOKS,11.21,1,2024-12-21,CENTRAL,Disc01
TE0416,C528,Electronics,311.08,5,2024-12-29,West,DISC02
TE0417,C1089,HOME,76.36,6,2024-12-24,West,DISC02
TE0418,C211,Toys,35.85,4,2024-12-31,EAST,DISC04
TE0419,C883,HOME,113.92,2,2024-12-26,CENTRAL,DISC04
TE0420,C901,HOME,104.08,6,2024-12-27,West,DISC04
TE0421,C943,FOOD,12.21,1,2024-12-27,EAST,DISC04
TE0422,C441,CLOTHING,52.65,10,2024-12-28,West,DISC04
TE0423,C133,BOOKS,33.08,4,2024-12-28,West,DISC04
TE0424,C761,FOOD,13.36,10,2024-12-22,CENTRAL,DISC04
TE0425,C144,Toys,33.92,10,2024-12-29,EAST,DISC02
TE0426,C1067,CLOTHING,59.07,5,2024-12-24,EAST,
TE0427,C861,BOOKS,22.18,8,2024-12-29,CENTRAL,Disc01
TE0428,C979,BOOKS,10.0,8,2024-12-28,West,
TE0429,C278,BOOKS,32.65,2,2024-12-29,West,Disc01
TE0430,C655,Electronics,238.91,6,2024-12-24,West,DISC04
TE0431,C289,BOOKS,30.15,10,2024-12-29,CENTRAL,Disc01
TE0432,C373,Electronics,163.92,1,2024-12-23,EAST,DISC02
TE0433,C1066,BOOKS,10.0,4,2024-12-28,West,Disc01
TE0434,C374,Electronics,333.3,8,2024-12-26,West,Disc01
TE0435,C982,BOOKS,35.23,1,2024-12-25,CENTRAL,
TE0436,C115,FOOD,10.3,2,2024-12-21,West,Disc01
TE0437,C1082,Toys,36.76,5,2024-12-26,West,
TE0438,C715,CLOTHING,56.82,7,2024-12-31,West,
TE0439,C996,Electronics,211.33,10,2024-12-26,EAST,DISC02
TE0440,C276,BOOKS,22.67,10,2024-12-24,EAST,Disc01
TE0441,C960,BOOKS,23.37,3,2024-12-29,CENTRAL,DISC04
TE0442,C670,CLOTHING,41.25,8,2024-12-26,CENTRAL,DISC02
TE0443,C429,Electronics,245.44,3,2024-12-30,CENTRAL,DISC02
TE0444,C572,HOME,89.9,5,2024-12-21,West,
TE0445,C302,HOME,75.25,10,2024-12-29,West,Disc01
TE0446,C908,Toys,55.6,2,2024-12-21,West,
TE0447,C887,HOME,103.58,6,2024-12-21,West,
TE0448,C373,HOME,103.45,9,2024-12-23,CENTRAL,DISC02
TE0449,C552,CLOTHING,51.33,2,2024-12-31,West,DISC02
TE0450,C452,Toys,36.0,9,2024-12-25,CENTRAL,Disc01
TE0451,C836,CLOTHING,49.7,5,2024-12-31,West,DISC04
TE0452,C364,BOOKS,11.31,2,2024-12-24,EAST,
TE0453,C883,CLOTHING,54.59,7,2024-12-27,West,DISC02
TE0454,C1098,BOOKS,19.71,4,2024-12-24,West,Disc01
TE0455,C851,BOOKS,42.67,1,2024-12-23,CENTRAL,DISC02
TE0456,C1048,HOME,130.0,2,2024-12-22,CENTRAL,DISC04
TE0457,C909,Toys,26.0,4,2024-12-31,CENTRAL,Disc01
TE0458,C149,FOOD,10.96,10,2024-12-31,West,Disc01
TE0459,C360,HOME,104.28,3,2024-12-30,EAST,DISC02
TE0460,C813,Electronics,247.83,9,2024-12-22,West,
TE0461,C495,FOOD,13.55,2,2024-12-22,CENTRAL,DISC04
TE0462,C539,CLOTHING,76.27,1,2024-12-29,West,Disc01
TE0463,C266,CLOTHING,58.43,4,2024-12-27,West,DISC04
TE0464,C667,CLOTHING,66.79,9,2024-12-30,CENTRAL,
TE0465,C780,Electronics,222.76,8,2024-12-25,EAST,
TE0466,C374,FOOD,15.15,6,2024-12-29,CENTRAL,DISC04
TE0467,C813,BOOKS,16.11,8,2024-12-21,West,Disc01
TE0468,C892,FOOD,14.18,10,2024-12-31,CENTRAL,DISC02
TE0469,C263,Toys,37.38,9,2024-12-29,CENTRAL,Disc01
TE0470,C693,FOOD,16.87,3,2024-12-23,West,Disc01
TE0471,C598,BOOKS,35.56,1,2024-12-27,EAST,Disc01
TE0472,C309,FOOD,10.45,5,2024-12-22,West,DISC02
TE0473,C1064,HOME,130.0,4,2024-12-27,EAST,Disc01
TE0474,C527,BOOKS,17.58,6,2024-12-23,West,Disc01
TE0475,C817,FOOD,14.96,3,2024-12-28,West,DISC02
TE0476,C1047,CLOTHING,68.89,3,2024-12-27,CENTRAL,DISC02
TE0477,C885,FOOD,9.89,6,2024-12-27,West,DISC04
TE0478,C100,CLOTHING,40.0,1,2024-12-21,CENTRAL,DISC04
TE0479,C743,Toys,33.04,3,2024-12-28,CENTRAL,DISC02
TE0480,C605,HOME,80.19,10,2024-12-28,CENTRAL,DISC02
TE0481,C506,BOOKS,17.37,5,2024-12-21,CENTRAL,
TE0482,C366,Electronics,240.64,4,2024-12-26,EAST,Disc01
TE0483,C530,HOME,114.93,4,2024-12-27,West,DISC04
TE0484,C921,Electronics,272.49,5,2024-12-29,West,
TE0485,C1086,CLOTHING,60.06,3,2024-12-31,West,DISC04
TE0486,C1099,Electronics,320.37,3,2024-12-21,EAST,DISC02
TE0487,C1014,Toys,48.71,5,2024-12-28,West,Disc01
TE0488,C220,CLOTHING,44.06,1,2024-12-30,EAST,Disc01
TE0489,C560,Toys,43.67,6,2024-12-24,EAST,DISC02
TE0490,C870,FOOD,11.53,2,2024-12-22,West,DISC04
TE0491,C579,Toys,28.1,1,2024-12-29,West,Disc01
TE0492,C577,BOOKS,40.0,10,2024-12-25,EAST,Disc01
TE0493,C983,Toys,43.77,1,2024-12-23,West,Disc01
TE0494,C527,BOOKS,10.0,10,2024-12-26,EAST,Disc01
TE0495,C503,HOME,94.13,4,2024-12-31,EAST,DISC04
TE0496,C406,HOME,108.63,6,2024-12-25,CENTRAL,DISC04
TE0497,C1020,HOME,86.82,7,2024-12-25,CENTRAL,Disc01
TE0498,C771,CLOTHING,70.48,10,2024-12-29,West,Disc01
TE0499,C936,BOOKS,12.47,9,2024-12-30,West,DISC02
TE0500,C168,FOOD,13.23,8,2024-12-24,West,
TE0501,C909,HOME,122.27,2,2024-12-25,CENTRAL,DISC04
TE0502,C1007,FOOD,14.25,8,2024-12-21,West,DISC04
TE0503,C546,Toys,44.56,9,2024-12-24,EAST,Disc01
TE0504,C794,FOOD,13.33,8,2024-12-25,EAST,
TE0505,C347,Toys,37.39,1,2024-12-30,West,DISC02
TE0506,C1086,HOME,104.47,9,2024-12-23,CENTRAL,
TE0507,C864,BOOKS,43.85,3,2024-12-24,West,Disc01
TE0508,C877,CLOTHING,64.15,2,2024-12-27,West,
TE0509,C358,Electronics,178.92,10,2024-12-29,West,DISC04
TE0510,C639,CLOTHING,53.71,2,2024-12-21,West,DISC04
TE0511,C868,CLOTHING,75.53,3,2024-12-22,West,DISC04
TE0512,C624,Toys,26.0,4,2024-12-28,EAST,
TE0513,C915,HOME,108.89,6,2024-12-21,West,Disc01
TE0514,C768,Electronics,275.73,3,2024-12-23,CENTRAL,DISC02
TE0515,C728,FOOD,12.75,2,2024-12-29,EAST,DISC04
TE0516,C388,HOME,96.21,1,2024-12-27,West,
TE0517,C657,Toys,29.41,5,2024-12-29,West,DISC04
TE0518,C795,CLOTHING,42.86,8,2024-12-29,CENTRAL,Disc01
TE0519,C1099,FOOD,12.99,2,2024-12-30,West,DISC04
TE0520,C782,Toys,26.0,1,2024-12-28,West,
TE0521,C999,CLOTHING,44.88,6,2024-12-24,CENTRAL,Disc01
TE0522,C723,BOOKS,10.41,1,2024-12-24,EAST,Disc01
TE0523,C719,FOOD,12.87,5,2024-12-22,West,
TE0524,C468,Toys,26.0,1,2024-12-26,CENTRAL,DISC02
TE0525,C722,FOOD,15.67,3,2024-12-23,EAST,Disc01
TE0526,C610,FOOD,13.94,2,2024-12-22,EAST,
TE0527,C203,HOME,115.88,6,2024-12-24,West,Disc01
TE0528,C960,FOOD,13.12,10,2024-12-29,EAST,DISC04
TE0529,C458,BOOKS,22.96,1,2024-12-23,EAST,DISC04
TE0530,C621,FOOD,16.42,3,2024-12-21,EAST,DISC04
TE0531,C415,CLOTHING,60.97,5,2024-12-26,EAST,
TE0532,C875,FOOD,13.13,6,2024-12-30,West,DISC02
TE0533,C1033,HOME,105.26,4,2024-12-30,West,
TE0534,C953,Electronics,335.81,8,2024-12-27,CENTRAL,Disc01
TE0535,C1070,FOOD,13.32,4,2024-12-25,CENTRAL,
TE0536,C723,Electronics,258.98,1,2024-12-21,EAST,Disc01
TE0537,C621,CLOTHING,69.68,8,2024-12-27,West,DISC02
TE0538,C271,HOME,88.75,5,2024-12-24,West,Disc01
TE0539,C479,CLOTHING,62.99,3,2024-12-29,CENTRAL,
TE0540,C881,HOME,88.91,10,2024-12-23,EAST,Disc01
TE0541,C891,CLOTHING,51.22,9,2024-12-31,West,DISC04
TE0542,C425,Electronics,266.55,8,2024-12-23,CENTRAL,DISC04
TE0543,C541,CLOTHING,52.35,8,2024-12-31,West,
TE0544,C910,CLOTHING,43.12,5,2024-12-28,EAST,DISC04
TE0545,C103,HOME,75.25,6,2024-12-21,West,DISC02
TE0546,C272,HOME,106.03,5,2024-12-24,EAST,
TE0547,C470,BOOKS,38.92,2,2024-12-31,West,Disc01
TE0548,C427,BOOKS,53.77,1,2024-12-27,EAST,
TE0549,C620,HOME,127.65,5,2024-12-26,CENTRAL,DISC04
TE0550,C135,FOOD,10.4,4,2024-12-30,West,
TE0551,C562,Electronics,132.47,3,2024-12-24,West,DISC04
TE0552,C720,FOOD,10.7,5,2024-12-31,West,DISC04
TE0553,C208,CLOTHING,46.24,4,2024-12-24,West,DISC02
TE0554,C808,Toys,35.31,3,2024-12-28,CENTRAL,
TE0555,C125,Electronics,275.13,1,2024-12-24,West,Disc01
TE0556,C208,Toys,26.05,2,2024-12-27,EAST,DISC02
TE0557,C267,BOOKS,25.62,4,2024-12-24,CENTRAL,
TE0558,C486,Electronics,210.74,8,2024-12-29,EAST,DISC02
TE0559,C635,Toys,26.0,5,2024-12-30,EAST,DISC02
TE0560,C663,FOOD,10.88,3,2024-12-28,EAST,Disc01
TE0561,C138,BOOKS,54.91,4,2024-12-26,CENTRAL,DISC02
TE0562,C331,BOOKS,43.45,10,2024-12-28,EAST,DISC02
TE0563,C971,BOOKS,15.71,3,2024-12-31,CENTRAL,Disc01
TE0564,C202,HOME,103.82,9,2024-12-22,West,Disc01
TE0565,C143,CLOTHING,54.59,6,2024-12-22,West,Disc01
TE0566,C1073,FOOD,13.94,5,2024-12-31,EAST,Disc01
TE0567,C976,Electronics,204.78,7,2024-12-29,EAST,DISC04
TE0568,C485,Electronics,137.69,9,2024-12-23,West,DISC02
TE0569,C407,HOME,107.1,1,2024-12-24,EAST,DISC02
TE0570,C128,Toys,26.0,1,2024-12-26,West,
TE0571,C494,BOOKS,12.44,9,2024-12-30,EAST,
TE0572,C128,CLOTHING,70.32,7,2024-12-30,West,DISC02
TE0573,C168,Electronics,117.44,9,2024-12-21,EAST,
TE0574,C705,Toys,47.35,9,2024-12-28,West,DISC04
TE0575,C840,BOOKS,29.01,5,2024-12-22,CENTRAL,DISC02
TE0576,C922,HOME,99.82,1,2024-12-22,EAST,DISC04
TE0577,C680,CLOTHING,58.95,2,2024-12-25,CENTRAL,
TE0578,C240,HOME,80.05,3,2024-12-31,CENTRAL,
TE0579,C810,BOOKS,51.53,10,2024-12-29,CENTRAL,DISC04
TE0580,C294,BOOKS,23.64,3,2024-12-23,CENTRAL,
TE0581,C684,CLOTHING,71.29,2,2024-12-28,CENTRAL,Disc01
TE0582,C690,BOOKS,21.43,10,2024-12-28,West,DISC04
TE0583,C182,Electronics,163.59,5,2024-12-22,CENTRAL,DISC04
TE0584,C1014,HOME,95.29,5,2024-12-30,CENTRAL,DISC04
TE0585,C424,CLOTHING,80.54,3,2024-12-30,EAST,DISC02
TE0586,C443,FOOD,15.36,9,2024-12-28,West,DISC04
TE0587,C161,CLOTHING,63.66,4,2024-12-25,CENTRAL,DISC04
TE0588,C906,BOOKS,10.0,5,2024-12-31,EAST,DISC02
TE0589,C857,Electronics,218.95,10,2024-12-24,West,DISC02
TE0590,C474,Electronics,132.73,2,2024-12-31,EAST,Disc01
TE0591,C1053,CLOTHING,41.9,8,2024-12-24,CENTRAL,DISC02
TE0592,C513,Electronics,176.54,5,2024-12-22,West,
TE0593,C565,CLOTHING,55.19,9,2024-12-26,West,Disc01
TE0594,C916,Toys,26.0,2,2024-12-27,West,DISC02
TE0595,C666,CLOTHING,63.95,2,2024-12-27,EAST,DISC04
TE0596,C977,Toys,52.09,5,2024-12-25,CENTRAL,Disc01
TE0597,C107,BOOKS,36.04,9,2024-12-30,West,
TE0598,C715,HOME,90.26,1,2024-12-26,West,
TE0599,C1039,Toys,47.36,6,2024-12-24,CENTRAL,DISC02
TE0600,C952,BOOKS,50.12,9,2024-12-31,West,DISC04
TE0601,C779,BOOKS,32.14,3,2024-12-21,CENTRAL,Disc01
TE0602,C712,CLOTHING,68.6,2,2024-12-21,EAST,DISC02
TE0603,C334,FOOD,16.57,3,2024-12-28,CENTRAL,DISC02
TE0604,C897,FOOD,11.68,10,2024-12-29,CENTRAL,DISC02
TE0605,C149,BOOKS,20.76,1,2024-12-30,West,DISC04
TE0606,C882,Toys,32.55,5,2024-12-23,EAST,
TE0607,C850,Electronics,228.38,9,2024-12-31,CENTRAL,
TE0608,C151,BOOKS,37.58,3,2024-12-30,West,DISC02
TE0609,C1095,Toys,35.6,4,2024-12-27,West,DISC04
TE0610,C113,FOOD,16.07,4,2024-12-29,West,DISC04
TE0611,C572,HOME,75.25,2,2024-12-29,CENTRAL,DISC04
TE0612,C464,HOME,125.14,4,2024-12-23,West,DISC02
TE0613,C763,HOME,96.36,9,2024-12-30,West,DISC02
TE0614,C638,FOOD,13.46,3,2024-12-27,CENTRAL,
TE0615,C443,Electronics,219.94,8,2024-12-28,CENTRAL,DISC02
TE0616,C180,BOOKS,26.19,8,2024-12-27,West,
TE0617,C1030,HOME,86.59,2,2024-12-29,CENTRAL,
TE0618,C432,FOOD,11.39,9,2024-12-23,EAST,
TE0619,C947,Toys,29.03,2,2024-12-25,West,DISC02
TE0620,C923,CLOTHING,63.12,5,2024-12-27,CENTRAL,DISC04
TE0621,C153,HOME,106.6,3,2024-12-25,West,
TE0622,C736,Toys,38.91,10,2024-12-25,EAST,DISC02
TE0623,C685,CLOTHING,50.03,6,2024-12-31,West,Disc01
TE0624,C1000,Toys,36.92,9,2024-12-26,West,
TE0625,C602,HOME,111.48,3,2024-12-27,West,
TE0626,C609,HOME,115.13,2,2024-12-30,West,DISC02
TE0627,C524,CLOTHING,75.09,2,2024-12-31,West,DISC02
TE0628,C484,BOOKS,19.3,6,2024-12-30,EAST,Disc01
TE0629,C491,FOOD,9.86,3,2024-12-22,CENTRAL,
TE0630,C729,HOME,103.09,9,2024-12-26,EAST,
TE0631,C692,FOOD,13.3,7,2024-12-31,EAST,
TE0632,C178,BOOKS,30.6,7,2024-12-26,EAST,DISC04
TE0633,C286,Electronics,208.76,2,2024-12-23,EAST,DISC04
TE0634,C884,FOOD,15.05,3,2024-12-31,EAST,
TE0635,C131,CLOTHING,65.42,7,2024-12-28,West,
TE0636,C206,CLOTHING,57.2,10,2024-12-23,EAST,DISC02
TE0637,C1084,HOME,104.69,1,2024-12-21,West,DISC04
TE0638,C1079,FOOD,11.87,4,2024-12-31,EAST,
TE0639,C766,HOME,101.81,4,2024-12-26,West,DISC02
TE0640,C417,BOOKS,29.99,6,2024-12-22,CENTRAL,
TE0641,C927,Electronics,231.94,4,2024-12-29,West,DISC04
TE0642,C513,Electronics,276.32,10,2024-12-21,West,DISC04
TE0643,C165,HOME,118.08,2,2024-12-23,EAST,
TE0644,C845,Toys,26.71,3,2024-12-22,EAST,DISC02
TE0645,C1028,HOME,104.64,6,2024-12-23,West,Disc01
TE0646,C205,Toys,41.72,4,2024-12-29,CENTRAL,DISC04
TE0647,C1058,FOOD,12.38,10,2024-12-30,West,DISC04
TE0648,C720,Toys,41.83,10,2024-12-24,EAST,Disc01
TE0649,C115,CLOTHING,42.63,1,2024-12-25,West,Disc01
TE0650,C613,Electronics,191.34,9,2024-12-28,CENTRAL,Disc01
TE0651,C700,Electronics,133.92,6,2024-12-29,CENTRAL,DISC02
TE0652,C896,Toys,52.21,4,2024-12-31,West,
TE0653,C989,Electronics,168.06,7,2024-12-26,EAST,DISC04
TE0654,C875,FOOD,13.37,4,2024-12-31,CENTRAL,Disc01
TE0655,C798,Toys,40.53,9,2024-12-31,EAST,Disc01
TE0656,C782,HOME,110.39,7,2024-12-31,EAST,DISC04
TE0657,C1037,Toys,55.43,9,2024-12-22,CENTRAL,Disc01
TE0658,C789,HOME,118.03,3,2024-12-21,West,DISC02
TE0659,C416,FOOD,13.96,9,2024-12-27,EAST,Disc01
TE0660,C486,FOOD,15.59,9,2024-12-27,West,DISC02
TE0661,C327,Electronics,226.88,10,2024-12-23,CENTRAL,DISC04
TE0662,C1077,HOME,86.53,4,2024-12-31,CENTRAL,Disc01
TE0663,C736,HOME,116.14,10,2024-12-30,West,DISC02
TE0664,C841,HOME,92.85,5,2024-12-21,EAST,
TE0665,C143,CLOTHING,53.28,3,2024-12-25,West,Disc01
TE0666,C575,Electronics,121.98,3,2024-12-22,CENTRAL,DISC02
TE0667,C633,CLOTHING,53.91,1,2024-12-27,EAST,DISC02
TE0668,C784,HOME,98.32,3,2024-12-29,West,DISC02
TE0669,C945,HOME,107.05,7,2024-12-23,CENTRAL,DISC04
TE0670,C107,HOME,110.25,9,2024-12-29,West,DISC04
TE0671,C441,CLOTHING,66.79,10,2024-12-22,West,DISC04
TE0672,C786,CLOTHING,73.07,6,2024-12-27,EAST,
TE0673,C1003,CLOTHING,59.93,2,2024-12-24,EAST,Disc01
TE0674,C236,CLOTHING,60.0,4,2024-12-21,CENTRAL,DISC04
TE0675,C141,CLOTHING,58.07,1,2024-12-24,CENTRAL,DISC02
TE0676,C988,Toys,26.0,3,2024-12-25,West,Disc01
TE0677,C534,FOOD,9.0,1,2024-12-31,CENTRAL,DISC02
TE0678,C921,CLOTHING,62.08,6,2024-12-24,EAST,
TE0679,C762,FOOD,12.84,1,2024-12-23,West,Disc01
TE0680,C649,Electronics,196.27,1,2024-12-29,CENTRAL,DISC02
TE0681,C458,CLOTHING,61.96,4,2024-12-22,EAST,DISC02
TE0682,C874,Toys,50.03,4,2024-12-21,CENTRAL,Disc01
TE0683,C236,FOOD,14.13,2,2024-12-30,EAST,
TE0684,C924,Electronics,289.14,8,2024-12-28,West,DISC02
TE0685,C952,Electronics,141.36,4,2024-12-29,West,Disc01
TE0686,C478,BOOKS,32.02,8,2024-12-29,EAST,
TE0687,C697,HOME,124.29,4,2024-12-28,EAST,DISC02
TE0688,C464,HOME,109.63,9,2024-12-25,CENTRAL,DISC02
TE0689,C410,BOOKS,10.0,3,2024-12-26,EAST,DISC04
TE0690,C887,FOOD,13.22,7,2024-12-24,West,
TE0691,C889,BOOKS,33.23,2,2024-12-29,EAST,Disc01
TE0692,C235,CLOTHING,71.28,2,2024-12-29,CENTRAL,DISC04
TE0693,C1091,Toys,37.87,3,2024-12-23,CENTRAL,DISC04
TE0694,C133,FOOD,9.0,8,2024-12-23,EAST,Disc01
TE0695,C469,CLOTHING,52.0,7,2024-12-22,West,DISC02
TE0696,C1059,BOOKS,21.04,7,2024-12-31,EAST,DISC04
TE0697,C314,FOOD,14.52,6,2024-12-29,CENTRAL,DISC02
TE0698,C170,BOOKS,20.04,6,2024-12-29,CENTRAL,Disc01
TE0699,C508,HOME,103.82,2,2024-12-29,CENTRAL,DISC02
TE0700,C468,HOME,98.69,8,2024-12-26,EAST,
TE0701,C662,Electronics,209.84,3,2024-12-28,West,DISC04
TE0702,C944,HOME,83.01,4,2024-12-21,EAST,
TE0703,C764,BOOKS,10.0,8,2024-12-26,CENTRAL,
TE0704,C612,CLOTHING,55.74,4,2024-12-31,CENTRAL,DISC04
TE0705,C1020,CLOTHING,50.57,9,2024-12-25,West,
TE0706,C423,FOOD,15.7,10,2024-12-28,CENTRAL,Disc01
TE0707,C207,Toys,40.76,7,2024-12-26,West,Disc01
TE0708,C841,Toys,34.45,1,2024-12-29,CENTRAL,Disc01
TE0709,C205,BOOKS,10.0,5,2024-12-30,EAST,DISC02
TE0710,C947,HOME,93.06,6,2024-12-24,CENTRAL,
TE0711,C326,Electronics,225.45,10,2024-12-29,West,
TE0712,C725,Electronics,234.63,9,2024-12-30,EAST,Disc01
TE0713,C349,BOOKS,40.58,5,2024-12-28,EAST,DISC02
TE0714,C874,FOOD,13.02,7,2024-12-21,EAST,DISC04
TE0715,C129,BOOKS,10.7,6,2024-12-28,EAST,
TE0716,C808,CLOTHING,75.22,8,2024-12-29,West,
TE0717,C1087,Toys,27.88,3,2024-12-23,EAST,DISC04
TE0718,C304,HOME,127.77,9,2024-12-25,EAST,DISC02
TE0719,C596,CLOTHING,60.98,8,2024-12-22,CENTRAL,
TE0720,C955,BOOKS,56.86,1,2024-12-29,West,DISC04
TE0721,C401,BOOKS,13.43,2,2024-12-25,West,DISC02
TE0722,C143,FOOD,12.81,8,2024-12-28,CENTRAL,
TE0723,C149,CLOTHING,48.49,2,2024-12-29,EAST,DISC04
TE0724,C139,CLOTHING,49.52,10,2024-12-28,EAST,Disc01
TE0725,C913,CLOTHING,66.27,2,2024-12-30,EAST,
TE0726,C533,Toys,35.55,10,2024-12-28,West,DISC04
TE0727,C688,Electronics,215.31,8,2024-12-22,CENTRAL,DISC04
TE0728,C453,Electronics,261.87,2,2024-12-26,CENTRAL,DISC04
TE0729,C771,CLOTHING,60.06,5,2024-12-30,CENTRAL,DISC02
TE0730,C724,Toys,42.5,7,2024-12-24,West,
TE0731,C159,CLOTHING,60.03,2,2024-12-25,West,
TE0732,C1079,BOOKS,20.46,9,2024-12-30,EAST,DISC02
TE0733,C343,Electronics,164.74,1,2024-12-25,CENTRAL,
TE0734,C408,Electronics,233.89,9,2024-12-26,West,DISC04
TE0735,C243,FOOD,15.27,1,2024-12-26,West,DISC02
TE0736,C288,HOME,119.16,9,2024-12-23,West,Disc01
TE0737,C439,BOOKS,44.61,7,2024-12-26,West,DISC02
TE0738,C551,CLOTHING,57.99,4,2024-12-27,CENTRAL,Disc01
TE0739,C399,CLOTHING,40.0,10,2024-12-21,EAST,
TE0740,C680,Toys,46.89,5,2024-12-21,CENTRAL,DISC02
TE0741,C383,Toys,29.68,9,2024-12-21,CENTRAL,Disc01
TE0742,C667,Toys,32.26,3,2024-12-21,EAST,DISC04
TE0743,C243,FOOD,15.3,5,2024-12-21,EAST,Disc01
TE0744,C668,HOME,87.57,5,2024-12-29,EAST,DISC02
TE0745,C429,Toys,35.14,2,2024-12-21,CENTRAL,Disc01
TE0746,C237,BOOKS,15.54,3,2024-12-23,EAST,DISC04
TE0747,C618,Toys,31.09,4,2024-12-28,EAST,DISC04
TE0748,C322,FOOD,17.0,10,2024-12-27,CENTRAL,Disc01
TE0749,C180,FOOD,12.49,9,2024-12-23,West,DISC02
TE0750,C1010,FOOD,9.0,10,2024-12-21,EAST,DISC02
TE0751,C266,BOOKS,10.0,9,2024-12-28,West,DISC04
TE0752,C1086,CLOTHING,55.59,8,2024-12-31,EAST,DISC04
TE0753,C185,CLOTHING,40.75,6,2024-12-23,West,DISC02
TE0754,C424,Toys,28.93,2,2024-12-24,EAST,DISC02
TE0755,C262,BOOKS,10.58,3,2024-12-29,EAST,
TE0756,C540,FOOD,10.84,7,2024-12-29,CENTRAL,DISC02
TE0757,C447,CLOTHING,75.71,8,2024-12-27,West,DISC02
TE0758,C850,BOOKS,19.78,6,2024-12-29,West,DISC02
TE0759,C628,Toys,35.03,8,2024-12-28,EAST,
TE0760,C791,FOOD,11.39,1,2024-12-26,EAST,Disc01
TE0761,C755,Toys,44.59,6,2024-12-28,West,
TE0762,C305,Toys,26.0,3,2024-12-30,CENTRAL,Disc01
TE0763,C996,Toys,38.7,1,2024-12-29,EAST,DISC04
TE0764,C939,HOME,125.45,7,2024-12-26,EAST,
TE0765,C969,BOOKS,52.81,10,2024-12-30,West,DISC02
TE0766,C377,HOME,112.56,5,2024-12-24,West,DISC02
TE0767,C108,BOOKS,21.3,10,2024-12-28,EAST,DISC02
TE0768,C1092,CLOTHING,45.91,1,2024-12-27,EAST,DISC02
TE0769,C1054,Toys,50.39,9,2024-12-30,EAST,DISC04
TE0770,C547,BOOKS,10.0,3,2024-12-21,EAST,Disc01
TE0771,C842,CLOTHING,45.9,5,2024-12-27,West,Disc01
TE0772,C842,Electronics,193.52,9,2024-12-23,West,
TE0773,C431,BOOKS,14.23,3,2024-12-29,CENTRAL,Disc01
TE0774,C925,BOOKS,10.0,10,2024-12-21,EAST,
TE0775,C189,FOOD,15.1,4,2024-12-29,CENTRAL,DISC02
TE0776,C1044,HOME,119.17,3,2024-12-26,CENTRAL,
TE0777,C796,FOOD,11.56,9,2024-12-24,EAST,DISC04
TE0778,C217,BOOKS,10.0,3,2024-12-30,West,DISC02
TE0779,C500,BOOKS,27.44,2,2024-12-22,EAST,DISC04
TE0780,C227,CLOTHING,62.25,3,2024-12-24,West,DISC02
TE0781,C318,Electronics,275.95,7,2024-12-30,West,DISC02
TE0782,C100,Electronics,247.08,8,2024-12-30,EAST,DISC04
TE0783,C830,Electronics,112.85,9,2024-12-28,EAST,
TE0784,C174,BOOKS,15.44,5,2024-12-22,EAST,Disc01
TE0785,C577,Electronics,86.0,5,2024-12-29,EAST,DISC02
TE0786,C661,CLOTHING,41.26,8,2024-12-29,EAST,
TE0787,C941,BOOKS,37.06,3,2024-12-21,EAST,DISC04
TE0788,C144,BOOKS,25.73,6,2024-12-31,West,
TE0789,C813,FOOD,13.97,6,2024-12-29,West,Disc01
TE0790,C282,BOOKS,15.01,3,2024-12-26,CENTRAL,
TE0791,C118,FOOD,14.41,7,2024-12-24,EAST,Disc01
TE0792,C808,Electronics,290.65,2,2024-12-26,West,DISC02
TE0793,C709,Electronics,252.23,10,2024-12-25,West,DISC02
TE0794,C386,HOME,97.43,2,2024-12-31,EAST,
TE0795,C117,HOME,128.93,4,2024-12-30,CENTRAL,
TE0796,C140,CLOTHING,82.88,7,2024-12-26,West,DISC04
TE0797,C855,HOME,130.0,7,2024-12-25,EAST,DISC04
TE0798,C729,Toys,46.34,10,2024-12-28,CENTRAL,
TE0799,C624,CLOTHING,65.49,3,2024-12-30,CENTRAL,
TE0800,C274,HOME,78.04,6,2024-12-24,West,DISC04
TE0801,C506,FOOD,17.0,6,2024-12-26,EAST,Disc01
TE0802,C526,BOOKS,20.73,4,2024-12-23,CENTRAL,
TE0803,C494,HOME,85.01,5,2024-12-31,West,DISC02
TE0804,C1074,HOME,88.69,10,2024-12-31,CENTRAL,DISC04
TE0805,C619,Toys,26.0,7,2024-12-27,West,Disc01
TE0806,C1006,Toys,33.23,9,2024-12-24,West,Disc01
TE0807,C787,BOOKS,10.05,6,2024-12-21,CENTRAL,
